"CUSTOMER_ID","CIRCUIT_DESIGNATION","ROUTER_NAME","PORT","POP","COUNTRY"
"23672","HK2-RKS-NP1","gin-hk2-tcore1","ge-10/2/4","HK2","HONG KONG"
"2242","HK2-HKL-NP2","gin-hk2-tcore1","ge-9/3/8","HK2","HONG KONG"
"2242","HK2-HKL-NP1","gin-hk2-tcore1","ge-9/2/7","HK2","HONG KONG"
"23602","HK2-XA1-NP1","gin-hk2-tcore1","xe-0/3/2","HK2","HONG KONG"
"19671","HK2-XOZ-NP1","gin-hk2-tcore1","xe-0/3/1","HK2","HONG KONG"
"19283","HK2-OVD-NP1","gin-hk2-tcore1","xe-0/3/0","HK2","HONG KONG"
"28978","HK2-ZSZ-NP1","gin-hk2-core3","GigabitEthernet13/0/0","HK2","HONG KONG"
"21005","HK2-OQF-NP1","gin-jso-tcore1","ge-0/1/4","HK2","HONG KONG"
"29223","HK2-UBI-NP4","gin-hk2-core3","GigabitEthernet5/1/5","HK2","HONG KONG"
"25643","HK2-RE6-1G001","gin-hk2-core3","GigabitEthernet5/1/9","HK2","HONG KONG"
"24615","HK2-XSN-NP1","gin-hk2-sw1","2/27","HK2","HONG KONG"
"19373","AC7-AD1-NP2","gin-ad1-tcore1","ge-11/3/8","AC7","NETHERLANDS"
"23694","LD5-XO1-NP16","gin-ld5-icore1","TenGigabitEthernet 9/2","LD5","U. K."
"23694","LD5-XO1-NP15","gin-ld5-icore1","TenGigabitEthernet 9/1","LD5","U. K."
"23694","LD5-XO1-NP14","gin-ld5-icore1","TenGigabitEthernet 8/2","LD5","U. K."
"23694","LD5-XO1-NP13","gin-ld5-icore1","TenGigabitEthernet 8/1","LD5","U. K."
"23694","LD5-XO1-NP12","gin-ld5-icore1","TenGigabitEthernet 7/3","LD5","U. K."
"23694","LD5-XO1-NP11","gin-ld5-icore1","TenGigabitEthernet 7/2","LD5","U. K."
"23694","LD5-XO1-NP10","gin-ld5-icore1","TenGigabitEthernet 7/1","LD5","U. K."
"23694","LD5-XO1-NP9","gin-ld5-icore1","TenGigabitEthernet 6/3","LD5","U. K."
"23694","LD5-XO1-NP8","gin-ld5-icore1","TenGigabitEthernet 6/2","LD5","U. K."
"23694","LD5-XO1-NP7","gin-ld5-icore1","TenGigabitEthernet 6/1","LD5","U. K."
"23694","LD5-XO1-NP6","gin-ld5-icore1","TenGigabitEthernet 5/3","LD5","U. K."
"23694","LD5-XO1-NP5","gin-ld5-icore1","TenGigabitEthernet 5/2","LD5","U. K."
"23694","LD5-XO1-NP4","gin-ld5-icore1","TenGigabitEthernet 5/1","LD5","U. K."
"23694","LD5-XO1-NP3","gin-ld5-icore1","TenGigabitEthernet 4/3","LD5","U. K."
"23694","LD5-XO1-NP2","gin-ld5-icore1","TenGigabitEthernet 4/2","LD5","U. K."
"23694","LD5-XO1-NP1","gin-ld5-icore1","TenGigabitEthernet 4/1","LD5","U. K."
"34709","PVU-Y64-NP1","gin-pvu-tcore1","xe-2/2/0","PVU","FRANCE"
"27731","PVU-Z6N-NP11","gin-pvu-tcore1","xe-8/1/2","PVU","FRANCE"
"19478","PVU-XJ2-NP1","gin-pvu-tcore1","xe-9/2/6","PVU","FRANCE"
"23602","PVU-Y4K-NP1","gin-pvu-tcore1","xe-10/0/6","PVU","FRANCE"
"21922","PVU-XPM-NP1","gin-pvu-thar1","ge-2/3/0","PVU","FRANCE"
"29700","PVU-XUX-NP1","gin-pvu-thar1","ge-2/3/3","PVU","FRANCE"
"27446","PVU-QL4-NP1","gin-pvu-thar1","ge-1/3/1","PVU","FRANCE"
"23888","PVU-XFU-NP2","gin-pvu-tcore1","xe-0/2/0","PVU","FRANCE"
"13019","PVU-YUX-NP1","gin-pvu-thar1","ge-2/3/8","PVU","FRANCE"
"29223","PVU-XF9-NP2","gin-pvu-tcore1","xe-5/3/1","PVU","FRANCE"
"25864","PVU-XUQ-NP1","gin-pvu-tcore1","xe-5/0/1","PVU","FRANCE"
"27731","PVU-Z6N-NP2","gin-pvu-tcore1","xe-1/1/3","PVU","FRANCE"
"27731","PVU-Z6N-NP1","gin-pvu-tcore1","xe-0/3/3","PVU","FRANCE"
"28786","PVU-QLG-NP1","gin-pvu-tcore1","xe-5/2/1","PVU","FRANCE"
"24808","PVU-QJI-NP1","gin-pvu-tcore1","xe-1/1/0","PVU","FRANCE"
"19478","PVU-XJ2-NP2","gin-pvu-tcore1","xe-5/0/2","PVU","FRANCE"
"19478","PVU-ZF2-NP1","gin-pvu-tcore1","xe-3/2/2","PVU","FRANCE"
"19524","L7Y-LDN-NP2","gin-ldn-tcore1","ge-11/2/2","L7Y","U. K."
"19524","L7Y-LVX-NP1","gin-lvx-mse1","GigabitEthernet5/6","L7Y","U. K."
"16449","DTX-RM9-NP1","gin-dtx-core1","POS5/0","DTX","UNITED STATES"
"24026","CT8-W5C-NP32","gin-ct8-tcore2","xe-4/3/2","CT8","UNITED STATES"
"24026","CT8-W5C-NP31","gin-ct8-tcore2","xe-4/3/1","CT8","UNITED STATES"
"24026","CT8-W5C-NP30","gin-ct8-tcore2","xe-4/3/0","CT8","UNITED STATES"
"24026","CT8-W5C-NP29","gin-ct8-tcore2","xe-4/2/4","CT8","UNITED STATES"
"24026","CT8-W5C-NP28","gin-ct8-tcore2","xe-4/2/3","CT8","UNITED STATES"
"24026","CT8-W5C-NP27","gin-ct8-tcore2","xe-4/2/0","CT8","UNITED STATES"
"24026","CT8-W5C-NP26","gin-ct8-tcore2","xe-4/1/6","CT8","UNITED STATES"
"24026","CT8-W5C-NP25","gin-ct8-tcore2","xe-4/1/3","CT8","UNITED STATES"
"24026","CT8-W5C-NP24","gin-ct8-tcore2","xe-4/1/2","CT8","UNITED STATES"
"24026","CT8-W5C-NP23","gin-ct8-tcore2","xe-4/1/1","CT8","UNITED STATES"
"24026","CT8-W5C-NP22","gin-ct8-tcore2","xe-4/1/0","CT8","UNITED STATES"
"24026","CT8-W5C-NP21","gin-ct8-tcore2","xe-4/0/4","CT8","UNITED STATES"
"24026","CT8-W5C-NP20","gin-ct8-tcore2","xe-4/0/3","CT8","UNITED STATES"
"24026","CT8-W5C-NP19","gin-ct8-tcore2","xe-4/0/2","CT8","UNITED STATES"
"24026","CT8-W5C-NP18","gin-ct8-tcore2","xe-4/0/1","CT8","UNITED STATES"
"24026","CT8-W5C-NP17","gin-ct8-tcore2","xe-4/0/0","CT8","UNITED STATES"
"25680","CT8-XQO-NP1","gin-ct8-tcore1","xe-2/0/0","CT8","UNITED STATES"
"31501","CT8-JX7-NP10","gin-ct8-tcore2","xe-2/1/0","CT8","UNITED STATES"
"31501","CT8-JX7-NP9","gin-ct8-tcore1","xe-3/2/2","CT8","UNITED STATES"
"24026","CT8-W5C-NP15","gin-ct8-tcore1","xe-4/1/3","CT8","UNITED STATES"
"24026","CT8-W5C-NP11","gin-ct8-tcore1","xe-4/1/2","CT8","UNITED STATES"
"19704","CT8-XBV-NP1","gin-ct8-tcore2","xe-2/1/3","CT8","UNITED STATES"
"31501","CT8-JX7-NP2","gin-ct8-tcore1","xe-0/0/3","CT8","UNITED STATES"
"31501","CT8-JX7-NP1","gin-ct8-tcore1","xe-3/2/0","CT8","UNITED STATES"
"24026","CT8-W5C-NP1","gin-ct8-tcore1","xe-3/2/1","CT8","UNITED STATES"
"32409","CT8-Q34-NP2","gin-ct8-tcore2","xe-1/2/3","CT8","UNITED STATES"
"32409","CT8-Q34-NP1","gin-ct8-tcore2","xe-1/1/3","CT8","UNITED STATES"
"31501","CT8-J9X-NP3","gin-ct8-tcore1","xe-3/0/0","CT8","UNITED STATES"
"25680","CT8-XQO-NP6","gin-ct8-tcore2","xe-9/1/3","CT8","UNITED STATES"
"25680","CT8-XQO-NP5","gin-ct8-tcore2","xe-8/0/3","CT8","UNITED STATES"
"31501","CT8-J9X-NP2","gin-ct8-tcore2","xe-8/3/2","CT8","UNITED STATES"
"24026","CT8-W5C-NP16","gin-ct8-tcore1","xe-8/1/3","CT8","UNITED STATES"
"24026","CT8-W5C-NP12","gin-ct8-tcore1","xe-7/1/3","CT8","UNITED STATES"
"24026","CT8-W5C-NP14","gin-ct8-tcore1","xe-7/3/3","CT8","UNITED STATES"
"24026","CT8-W5C-NP13","gin-ct8-tcore1","xe-7/2/3","CT8","UNITED STATES"
"24026","CT8-W5C-NP10","gin-ct8-tcore1","xe-2/3/3","CT8","UNITED STATES"
"24026","CT8-W5C-NP9","gin-ct8-tcore1","xe-2/2/3","CT8","UNITED STATES"
"31501","CT8-JX7-NP3","gin-ct8-tcore1","xe-8/2/3","CT8","UNITED STATES"
"31501","CT8-JX7-NP4","gin-ct8-tcore1","xe-8/3/3","CT8","UNITED STATES"
"31501","CT8-JX7-NP5","gin-ct8-tcore2","xe-0/2/2","CT8","UNITED STATES"
"31501","CT8-JX7-NP6","gin-ct8-tcore2","xe-0/3/0","CT8","UNITED STATES"
"31501","CT8-JX7-NP7","gin-ct8-tcore2","xe-1/2/1","CT8","UNITED STATES"
"31501","CT8-JX7-NP8","gin-ct8-tcore2","xe-1/3/0","CT8","UNITED STATES"
"251","CT8-YCR-NP1","gin-ct8-tcore2","xe-8/0/0","CT8","UNITED STATES"
"24026","CT8-W5C-NP5","gin-ct8-tcore1","xe-0/1/1","CT8","UNITED STATES"
"24026","CT8-W5C-NP7","gin-ct8-tcore1","xe-2/1/2","CT8","UNITED STATES"
"24026","CT8-W5C-NP6","gin-ct8-tcore1","xe-2/2/0","CT8","UNITED STATES"
"24026","CT8-W5C-NP8","gin-ct8-tcore1","xe-2/0/2","CT8","UNITED STATES"
"29114","CT8-XPH-NP1","gin-ct8-tcore1","ge-11/3/5","CT8","UNITED STATES"
"25680","CT8-XQO-NP4","gin-ct8-tcore1","xe-2/1/1","CT8","UNITED STATES"
"25680","CT8-XQO-NP3","gin-ct8-tcore1","xe-2/1/0","CT8","UNITED STATES"
"25680","CT8-XQO-NP2","gin-ct8-tcore1","xe-2/0/1","CT8","UNITED STATES"
"19283","CT8-OVJ-NP1","gin-ct8-tcore1","xe-8/2/2","CT8","UNITED STATES"
"24026","CT8-W5C-NP4","gin-ct8-tcore1","xe-8/3/2","CT8","UNITED STATES"
"24026","CT8-W5C-NP3","gin-ct8-tcore1","xe-7/2/0","CT8","UNITED STATES"
"28211","CT8-XKD-NP1","gin-ct8-tcore2","xe-1/2/2","CT8","UNITED STATES"
"16449","CT8-R5C-NP2","gin-ct8-tcore1","xe-8/2/1","CT8","UNITED STATES"
"16449","CT8-R5C-NP1","gin-ct8-tcore1","xe-7/2/1","CT8","UNITED STATES"
"24026","CT8-W5C-NP2","gin-ct8-tcore1","xe-8/3/0","CT8","UNITED STATES"
"19526","T03-TNK-NP2","gin-tnk-core4","GigabitEthernet4/0/4","T03","CANADA"
"20618","F2C-FDG-NP1","gin-f2c-thar1","ge-0/2/1","F2C","GERMANY"
"21323","F2C-FEP-NP1","gin-f2c-thar1","ge-0/2/2","F2C","GERMANY"
"19283","F2C-O15-NP1","gin-f2c-thar1","xe-5/3/2","F2C","GERMANY"
"19283","F2C-OV8-NP1","gin-f2c-thar1","xe-5/3/3","F2C","GERMANY"
"20385","F2C-FPD-NP2","gin-f2c-thar1","ge-1/3/6","F2C","GERMANY"
"13019","F2C-YGZ-NP1","gin-f2c-thar1","ge-1/3/2","F2C","GERMANY"
"23274","F2C-KL5-NP1","gin-f2c-thar1","xe-4/0/3","F2C","GERMANY"
"20625","F2C-XWN-NP1","gin-f2c-thar1","ge-0/3/7","F2C","GERMANY"
"19156","CDM-PG1-NP4","gin-pg1-tcore1","xe-2/3/0","CDM","FRANCE"
"19156","CDM-PG1-NP2","gin-pg1-tcore1","xe-0/3/0","CDM","FRANCE"
"19156","CDM-PG1-NP3","gin-pg1-tcore1","xe-1/3/0","CDM","FRANCE"
"19283","PVH-PVU-NP2","gin-pvu-tcore1","xe-9/2/1","PVH","FRANCE"
"19283","PVH-PVU-NP1","gin-pvu-tcore1","xe-9/1/3","PVH","FRANCE"
"19283","PVH-PVU-NP3","gin-pvu-tcore1","xe-5/0/0","PVH","FRANCE"
"19728","HAQ-HK2-NP2","gin-hk2-tcore1","ge-9/3/6","HAQ","HONG KONG"
"19728","HAQ-HK2-NP5","lin-hk2-lar2","ge-1/0/3","HAQ","HONG KONG"
"17192","M02-MDO-NP1","gin-mdo-har2","TenGigabitEthernet9/1","M02","SPAIN"
"30070","AD1-UCK-NP14","gin-ad1-tcore1","xe-2/3/3","AD1","NETHERLANDS"
"30070","AD1-UCK-NP15","gin-ad1-tcore1","xe-3/3/2","AD1","NETHERLANDS"
"32366","AD1-W94-NP1","gin-ad1-tcore1","xe-4/0/3","AD1","NETHERLANDS"
"30180","AD1-W81-NP4","gin-ad1-tcore1","xe-4/0/1","AD1","NETHERLANDS"
"30180","AD1-W81-NP3","gin-ad1-tcore1","xe-4/0/0","AD1","NETHERLANDS"
"30180","AD1-W81-NP2","gin-ad1-tcore1","xe-3/3/3","AD1","NETHERLANDS"
"30180","AD1-W81-NP1","gin-ad1-tcore1","xe-3/3/1","AD1","NETHERLANDS"
"30070","AD1-UCK-NP13","gin-ad1-tcore1","xe-2/3/2","AD1","NETHERLANDS"
"30070","AD1-UCK-NP5","gin-ad1-tcore1","xe-2/3/1","AD1","NETHERLANDS"
"30070","AD1-UCK-NP9","gin-ad1-tcore1","xe-2/1/3","AD1","NETHERLANDS"
"30070","AD1-UCK-NP8","gin-ad1-tcore1","xe-2/1/0","AD1","NETHERLANDS"
"30070","AD1-UCK-NP11","gin-ad1-tcore1","xe-1/3/3","AD1","NETHERLANDS"
"30070","AD1-UCK-NP10","gin-ad1-tcore1","xe-1/3/2","AD1","NETHERLANDS"
"30070","AD1-UCK-NP16","gin-ad1-tcore1","xe-1/1/3","AD1","NETHERLANDS"
"30070","AD1-UCK-NP6","gin-ad1-tcore1","xe-0/3/3","AD1","NETHERLANDS"
"30070","AD1-UCK-NP7","gin-ad1-tcore1","xe-0/3/2","AD1","NETHERLANDS"
"30070","AD1-UCK-NP12","gin-ad1-tcore1","xe-0/3/1","AD1","NETHERLANDS"
"32085","AD1-PO9-NP1","gin-ad1-tcore1","xe-1/3/1","AD1","NETHERLANDS"
"23274","AD1-HJ4-NP1","gin-ad1-tcore1","xe-2/2/1","AD1","NETHERLANDS"
"19240","AD1-AFF-10G001","gin-ad1-tcore1","xe-3/1/1","AD1","NETHERLANDS"
"19708","AD1-XK5-NP1","gin-ad1-tcore1","ge-11/3/5","AD1","NETHERLANDS"
"30070","AD1-UCK-NP4","gin-ad1-tcore1","xe-3/2/2","AD1","NETHERLANDS"
"30070","AD1-UCK-NP3","gin-ad1-tcore1","xe-2/2/2","AD1","NETHERLANDS"
"30070","AD1-UCK-NP2","gin-ad1-tcore1","xe-1/2/2","AD1","NETHERLANDS"
"30070","AD1-UCK-NP1","gin-ad1-tcore1","xe-0/2/2","AD1","NETHERLANDS"
"19283","AD1-OT0-NP2","gin-ad1-tcore1","xe-1/3/0","AD1","NETHERLANDS"
"19283","AD1-OT0-NP1","gin-ad1-tcore1","xe-0/3/0","AD1","NETHERLANDS"
"27930","AD1-QJM-NP1","gin-ad1-tcore1","xe-2/1/2","AD1","NETHERLANDS"
"19975","AD1-RS9-NP1","gin-ad1-tcore1","xe-3/1/2","AD1","NETHERLANDS"
"20520","AD1-XRD-NP1","gin-ad1-tcore1","xe-1/1/0","AD1","NETHERLANDS"
"19240","AD1-AFF-NP7","gin-ad1-tcore1","xe-1/1/2","AD1","NETHERLANDS"
"19240","AD1-AFF-NP1","gin-ad1-tcore1","xe-0/1/2","AD1","NETHERLANDS"
"19478","PG1-XWH-NP2","gin-pg1-tcore1","xe-2/3/3","PG1","FRANCE"
"19478","PG1-PN6-NP5","gin-pg1-tcore1","xe-1/1/2","PG1","FRANCE"
"19478","PG1-PN6-NP3","gin-pg1-tcore1","xe-0/3/3","PG1","FRANCE"
"19478","PG1-PN6-NP2","gin-pg1-tcore1","xe-0/1/3","PG1","FRANCE"
"19478","PG1-PN6-NP1","gin-pg1-tcore1","xe-0/1/2","PG1","FRANCE"
"30039","PG1-URG-NP4","gin-pg1-tcore1","xe-2/3/2","PG1","FRANCE"
"19478","PG1-PN6-NP6","gin-pg1-tcore1","xe-1/1/3","PG1","FRANCE"
"30039","PG1-URG-NP3","gin-pg1-tcore1","xe-2/3/1","PG1","FRANCE"
"19478","PG1-XWH-NP1","gin-pg1-tcore1","xe-2/1/3","PG1","FRANCE"
"30039","PG1-URG-NP2","gin-pg1-tcore1","xe-1/3/1","PG1","FRANCE"
"30039","PG1-URG-NP1","gin-pg1-tcore1","xe-0/3/1","PG1","FRANCE"
"19478","PG1-XJ2-NP2","gin-pg1-tcore1","xe-2/1/2","PG1","FRANCE"
"19478","PG1-XJ2-NP1","gin-pg1-tcore1","xe-1/3/3","PG1","FRANCE"
"19829","B5S-DVS-NP2","gin-dvs-icore2","GigabitEthernet 1/24","B5S","SPAIN"
"19829","B5S-DVS-NP1","gin-dvs-icore2","GigabitEthernet 1/0","B5S","SPAIN"
"19182","BE9-BJZ-NP1","gin-bjz-sw1","2/10","BE9","SPAIN"
"19194","M59-WV6-NP1","gin-wv6-tcore2","ge-11/2/4","M59","SPAIN"
"32847","VCW-ZG9-NP1","gin-vcw-thar1","ge-0/2/7","VCW","CANADA"
"24028","VCW-VFM-NP1","gin-vcw-core3","GigabitEthernet1/0/7","VCW","CANADA"
"19136","VCW-VRJ-NP1","gin-vcw-core3","GigabitEthernet1/0/0","VCW","CANADA"
"11497","VCW-VGG-NP2","gin-vcw-core3","GigabitEthernet1/0/4","VCW","CANADA"
"27524","M4Z-MX2-NP2","gin-mx2-har1","GigabitEthernet3/0/0","M4Z","SPAIN"
"19136","NR8-NTO-NP2","gin-nto-tcore2","xe-1/1/2","NR8","UNITED STATES"
"19136","NR8-NTO-NP1","gin-nto-tcore1","xe-1/3/1","NR8","UNITED STATES"
"19136","CRX-CT8-NP3","gin-ct8-tcore2","xe-1/1/2","CRX","UNITED STATES"
"19136","CRX-CT8-NP2","gin-ct8-tcore2","xe-0/2/1","CRX","UNITED STATES"
"19038","AG5-PG1-NP1","gin-pg1-tcore1","ge-10/2/5","AG5","FRANCE"
"18620","4DP-F2C-NP1","gin-f2c-thar1","xe-4/1/1","4DP","GERMANY"
"34475","SVQ-ZW0-NP1","gin-svq-thar1","xe-0/0/3","SVQ","SINGAPORE"
"11732","SVQ-Y9H-NP1","gin-svq-tcore1","xe-0/2/3","SVQ","SINGAPORE"
"11732","SVQ-Y9H-NP2","gin-svq-thar1","xe-0/3/1","SVQ","SINGAPORE"
"19671","SVQ-XSZ-NP3","gin-svq-tcore1","xe-1/1/3","SVQ","SINGAPORE"
"29795","SVQ-XB2-NP1","gin-svq-tcore1","xe-2/2/1","SVQ","SINGAPORE"
"24359","SVQ-Y7T-NP1","gin-svq-tcore1","xe-1/1/0","SVQ","SINGAPORE"
"27920","SVQ-UNO-NP1","gin-svq-tcore1","ge-11/2/5","SVQ","SINGAPORE"
"19671","SVQ-XSZ-NP2","gin-svq-tcore1","xe-0/3/2","SVQ","SINGAPORE"
"29795","SVQ-XB2-NP2","gin-svq-tcore1","xe-0/2/2","SVQ","SINGAPORE"
"27920","SVQ-UNO-NP7","gin-svq-tcore1","xe-0/1/1","SVQ","SINGAPORE"
"19671","SVQ-XSZ-NP1","gin-svq-sw1","GigabitEthernet0/8","SVQ","SINGAPORE"
"19156","PFV-PVU-NP2","gin-pvu-tcore1","xe-3/3/2","PFV","FRANCE"
"19156","PFV-PVU-NP1","gin-pvu-tcore1","xe-1/1/2","PFV","FRANCE"
"24026","LVW-QJT-NP44","gin-lvw-tcore2","xe-8/3/3","LVW","UNITED STATES"
"24026","LVW-QJT-NP43","gin-lvw-tcore2","xe-8/3/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP42","gin-lvw-tcore2","xe-8/3/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP41","gin-lvw-tcore2","xe-8/3/0","LVW","UNITED STATES"
"24026","LVW-QJT-NP40","gin-lvw-tcore2","xe-8/2/3","LVW","UNITED STATES"
"24026","LVW-QJT-NP39","gin-lvw-tcore2","xe-8/2/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP38","gin-lvw-tcore2","xe-8/2/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP37","gin-lvw-tcore2","xe-8/2/0","LVW","UNITED STATES"
"24026","LVW-QJT-NP36","gin-lvw-tcore2","xe-8/1/3","LVW","UNITED STATES"
"24026","LVW-QJT-NP35","gin-lvw-tcore2","xe-8/1/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP34","gin-lvw-tcore2","xe-8/1/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP33","gin-lvw-tcore2","xe-8/1/0","LVW","UNITED STATES"
"24026","LVW-QJT-NP32","gin-lvw-tcore2","xe-8/0/3","LVW","UNITED STATES"
"24026","LVW-QJT-NP31","gin-lvw-tcore2","xe-8/0/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP30","gin-lvw-tcore2","xe-8/0/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP29","gin-lvw-tcore2","xe-8/0/0","LVW","UNITED STATES"
"24026","LVW-QJT-NP12","gin-lvw-tcore1","xe-7/3/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP11","gin-lvw-tcore1","xe-7/3/0","LVW","UNITED STATES"
"24026","LVW-QJT-NP10","gin-lvw-tcore1","xe-7/2/3","LVW","UNITED STATES"
"24026","LVW-QJT-NP9","gin-lvw-tcore1","xe-7/2/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP8","gin-lvw-tcore1","xe-7/2/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP7","gin-lvw-tcore1","xe-7/2/0","LVW","UNITED STATES"
"22228","LVW-ODN-NP2","gin-lvw-tcore1","xe-10/3/0","LVW","UNITED STATES"
"34571","LVW-V9U-NP1","gin-lvw-tcore2","xe-2/0/5","LVW","UNITED STATES"
"34486","LVW-XE9-NP1","gin-lvw-tcore1","xe-5/2/3","LVW","UNITED STATES"
"24026","LVW-QJT-NP24","gin-lvw-tcore2","xe-7/3/3","LVW","UNITED STATES"
"24026","LVW-QJT-NP23","gin-lvw-tcore2","xe-7/3/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP22","gin-lvw-tcore2","xe-7/3/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP21","gin-lvw-tcore2","xe-7/0/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP20","gin-lvw-tcore2","xe-2/2/5","LVW","UNITED STATES"
"24026","LVW-QJT-NP28","gin-lvw-tcore2","xe-2/2/4","LVW","UNITED STATES"
"24026","LVW-QJT-NP19","gin-lvw-tcore2","xe-2/2/3","LVW","UNITED STATES"
"24026","LVW-QJT-NP27","gin-lvw-tcore2","xe-2/0/4","LVW","UNITED STATES"
"24026","LVW-QJT-NP26","gin-lvw-tcore2","xe-2/0/3","LVW","UNITED STATES"
"24026","LVW-QJT-NP25","gin-lvw-tcore2","xe-2/0/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP18","gin-lvw-tcore1","xe-5/3/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP17","gin-lvw-tcore1","xe-5/3/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP16","gin-lvw-tcore1","xe-5/3/0","LVW","UNITED STATES"
"24026","LVW-QJT-NP15","gin-lvw-tcore1","xe-5/2/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP14","gin-lvw-tcore1","xe-5/2/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP13","gin-lvw-tcore1","xe-5/2/0","LVW","UNITED STATES"
"22106","LVW-XOK-NP5","gin-lvw-tcore1","xe-3/2/0","LVW","UNITED STATES"
"22106","LVW-XOK-NP4","gin-lvw-tcore1","xe-3/1/3","LVW","UNITED STATES"
"22106","LVW-XOK-NP3","gin-lvw-tcore1","xe-3/1/2","LVW","UNITED STATES"
"31965","LVW-VB7-NP1","gin-lvw-tcore1","xe-0/1/0","LVW","UNITED STATES"
"24388","LVW-Z3M-NP3","gin-lvw-tcore2","xe-11/0/2","LVW","UNITED STATES"
"24388","LVW-Z3M-NP1","gin-lvw-tcore2","xe-10/1/1","LVW","UNITED STATES"
"24388","LVW-Z3M-NP2","gin-lvw-tcore2","xe-5/2/0","LVW","UNITED STATES"
"29114","LVW-XPJ-NP1","gin-lvw-tcore2","ge-1/3/7","LVW","UNITED STATES"
"22106","LVW-XOK-NP2","gin-lvw-tcore2","xe-5/1/1","LVW","UNITED STATES"
"22106","LVW-XOK-NP1","gin-lvw-tcore2","xe-9/0/2","LVW","UNITED STATES"
"25680","LVW-XR5-NP4","gin-lvw-tcore2","xe-9/2/1","LVW","UNITED STATES"
"25680","LVW-XR5-NP3","gin-lvw-tcore2","xe-9/1/1","LVW","UNITED STATES"
"25680","LVW-XR5-NP2","gin-lvw-tcore2","xe-5/1/0","LVW","UNITED STATES"
"25680","LVW-XR5-NP1","gin-lvw-tcore2","xe-5/0/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP6","gin-lvw-tcore2","xe-9/2/0","LVW","UNITED STATES"
"24026","LVW-QJT-NP5","gin-lvw-tcore2","xe-9/0/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP4","gin-lvw-tcore2","xe-5/3/0","LVW","UNITED STATES"
"24026","LVW-QJT-NP3","gin-lvw-tcore2","xe-5/2/2","LVW","UNITED STATES"
"24026","LVW-QJT-NP2","gin-lvw-tcore2","xe-5/2/1","LVW","UNITED STATES"
"24026","LVW-QJT-NP1","gin-lvw-tcore2","xe-5/0/0","LVW","UNITED STATES"
"28674","LVW-QPA-NP1","gin-lvw-tcore2","ge-0/3/8","LVW","UNITED STATES"
"22106","LVW-QTU-NP1","gin-lvw-tcore1","xe-10/1/2","LVW","UNITED STATES"
"22228","LVW-ODN-NP1","gin-lvw-tcore1","ge-2/3/5","LVW","UNITED STATES"
"525","LRT-XN6-NP1","gin-lrt-thar1","xe-5/0/1","LRT","U. K."
"525","LRT-LZQ-NP3","gin-lrt-thar1","xe-0/1/0","LRT","U. K."
"25979","LRT-RE9-NP3","gin-lrt-mse1","TenGigabitEthernet13/2","LRT","U. K."
"22570","LRT-XWM-NP4","gin-lrt-mse1","TenGigabitEthernet13/4","LRT","U. K."
"22570","LRT-XWM-NP3","gin-lrt-mse1","TenGigabitEthernet13/3","LRT","U. K."
"22570","LRT-XWM-NP1","gin-lrt-mse1","TenGigabitEthernet9/2","LRT","U. K."
"22570","LRT-XWM-NP2","gin-lrt-mse1","TenGigabitEthernet9/3","LRT","U. K."
"23694","LRT-XO1-NP1","gin-lrt-mse1","TenGigabitEthernet11/1","LRT","U. K."
"11497","VBN-VCW-NP1","gin-vcw-core3","POS4/0/1","VBN","CANADA"
"11497","M8X-MTT-NP1","gin-mtt-tcore2","xe-0/1/1","M8X","CANADA"
"11497","M4X-MTT-NP5","gin-mtt-tcore1","xe-0/1/2","M4X","CANADA"
"27429","M3H-OS6-NP1","gin-m3h-sw2","GigabitEthernet2/0/1","M3H","AUSTRALIA"
"19746","M3H-WM5-NP1","gin-m3h-sw2","GigabitEthernet2/0/2","M3H","AUSTRALIA"
"30180","SVW-UIT-NP2","gin-svw-tcore1","xe-9/0/1","SVW","SINGAPORE"
"30180","SVW-UIT-NP1","gin-svw-tcore1","xe-2/0/0","SVW","SINGAPORE"
"29223","SVW-UB6-NP3","gin-svw-tcore1","ge-0/0/0","SVW","SINGAPORE"
"28986","SVW-XC8-NP1","gin-svw-tcore1","ge-4/2/0","SVW","SINGAPORE"
"10271","MZY-QBY-NP2","gin-qby-sw2","FastEthernet1/0/15","MZY","PHILIPPINES"
